category_id,category_name,top_k,iou_threshold,gt_count,global_topk_loc_recall,global_topk_class_recall,per_category_topk_class_recall,global_category_retention,loc_to_class_gap,ranking_gap,mean_global_loc_best_iou,mean_global_class_best_iou,mean_per_category_class_best_iou
2,n01443537,1,0.5,1,1.0,0.0,1.0,0.0,1.0,1.0,0.9743882613943584,0.0,0.9743882613943584
21,n02121808,1,0.5,1,1.0,0.0,1.0,0.0,1.0,1.0,0.8715629008904011,0.0,0.8715629008904011
30,n02317335,1,0.5,1,1.0,0.0,1.0,0.0,1.0,1.0,0.951988321134231,0.0,0.951988321134231
32,n02342885,1,0.5,1,1.0,0.0,0.0,0.0,1.0,0.0,0.9680067333129979,0.0,0.0
38,n02398521,1,0.5,1,1.0,0.0,1.0,0.0,1.0,1.0,0.9204278446919448,0.0,0.9204278446919448
95,n03337140,1,0.5,1,1.0,0.0,0.0,0.0,1.0,0.0,0.9722867411387086,0.0,0.0
7,n01674464,1,0.5,4,0.75,0.0,0.75,0.0,0.75,0.75,0.6827281262538459,0.0,0.6827281262538459
37,n02395003,1,0.5,3,0.6666666666666666,0.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.6259154246670199,0.0,0.6099167589504034
157,n04330267,1,0.5,3,0.6666666666666666,0.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.4508447483857556,0.0,0.46089717213152354
84,n03128519,1,0.5,4,0.5,0.0,0.5,0.0,0.5,0.5,0.4350726216218039,0.0,0.42056382811755927
6,n01662784,1,0.5,2,1.0,0.5,1.0,0.5,0.5,0.5,0.8130584531808898,0.4842264912262214,0.8130584531808898
12,n01882714,1,0.5,2,0.5,0.0,0.5,0.0,0.5,0.5,0.39250029451127766,0.0,0.31161280826483473
42,n02437136,1,0.5,2,0.5,0.0,0.5,0.0,0.5,0.5,0.48303208344703746,0.0,0.45925195363249793
50,n02672831,1,0.5,2,0.5,0.0,0.5,0.0,0.5,0.5,0.33695420795937425,0.0,0.4854134042632003
65,n02870880,1,0.5,2,0.5,0.0,0.5,0.0,0.5,0.5,0.48766962690016863,0.0,0.5785382816772577
79,n03063338,1,0.5,2,0.5,0.0,0.5,0.0,0.5,0.5,0.349881891546301,0.0,0.4313875343616584
200,n07880968,1,0.5,2,0.5,0.0,0.5,0.0,0.5,0.5,0.47040012964779127,0.0,0.47040012964779127
10,n01776313,1,0.5,3,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.4636933160628052,0.0,0.4636933160628052
164,n04392985,1,0.5,3,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.3742468818862566,0.0,0.05093590594972064
70,n02924116,1,0.5,7,0.2857142857142857,0.0,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.2930026463254785,0.0,0.2744973115430637
47,n02503517,1,0.5,11,0.2727272727272727,0.0,0.0,0.0,0.2727272727272727,0.0,0.356221251062754,0.0,0.0
67,n02880940,1,0.5,4,0.25,0.0,0.25,0.0,0.25,0.25,0.30174398913418743,0.0,0.3626846095383164
136,n04004767,1,0.5,5,0.2,0.0,0.0,0.0,0.2,0.0,0.2048255778971965,0.0,0.016768688934925738
29,n02274259,1,0.5,7,0.7142857142857143,0.5714285714285714,0.7142857142857143,0.7999999999999999,0.1428571428571429,0.1428571428571429,0.6119176538064511,0.47690563783993706,0.6119176538064511
54,n02769748,1,0.5,8,0.125,0.0,0.25,0.0,0.125,0.25,0.12348602200790813,0.0,0.19101260827873415
83,n03124170,1,0.5,8,0.125,0.0,0.375,0.0,0.125,0.375,0.15076392664812635,0.0,0.30379890774918183
58,n02799071,1,0.5,9,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0,0.11630964009514837,0.0,0.0
142,n04074963,1,0.5,12,0.08333333333333333,0.0,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.08507992082887465,0.0,0.08914603748282764
76,n03001627,1,0.5,13,0.23076923076923078,0.15384615384615385,0.46153846153846156,0.6666666666666666,0.07692307692307693,0.3076923076923077,0.24409059681369777,0.14130490068158028,0.42394816762241067
186,n07714571,1,0.5,18,0.05555555555555555,0.0,0.05555555555555555,0.0,0.05555555555555555,0.05555555555555555,0.07725926244122922,0.0,0.05950004895148543
4,n01503061,1,0.5,53,0.660377358490566,0.6415094339622641,0.660377358490566,0.9714285714285714,0.018867924528301883,0.018867924528301883,0.6107813272971933,0.593049782581083,0.6107813272971933
1,n00007846,1,0.5,122,0.3114754098360656,0.30327868852459017,0.4098360655737705,0.9736842105263157,0.008196721311475419,0.10655737704918034,0.3275307998154312,0.3050816357777424,0.4067302559276972
19,n02084071,1,0.5,54,0.7037037037037037,0.7037037037037037,0.7407407407407407,1.0,0.0,0.03703703703703698,0.6591330194406171,0.6564823210594277,0.6895454835290946
72,n02958343,1,0.5,30,0.2,0.2,0.26666666666666666,1.0,0.0,0.06666666666666665,0.21380071555446645,0.20612155066014248,0.2665328933944709
87,n03188531,1,0.5,11,0.0,0.0,0.0,0.0,0.0,0.0,0.07940383975570746,0.0,0.0
171,n04530566,1,0.5,11,0.2727272727272727,0.2727272727272727,0.36363636363636365,1.0,0.0,0.09090909090909094,0.2943900618270527,0.29054220721671625,0.3810778976687193
183,n07695742,1,0.5,11,0.0,0.0,0.09090909090909091,0.0,0.0,0.09090909090909091,0.01733448994520838,0.0,0.07385389471250783
18,n02076196,1,0.5,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,n04116512,1,0.5,10,0.0,0.0,0.0,0.0,0.0,0.0,0.018985714238534415,0.0,0.026322507988079547
39,n02402425,1,0.5,9,0.1111111111111111,0.1111111111111111,0.2222222222222222,1.0,0.0,0.1111111111111111,0.138622441891248,0.09487057407883083,0.21664336924619637
111,n03636649,1,0.5,8,0.125,0.125,0.375,1.0,0.0,0.25,0.1248171084171437,0.12266687349618466,0.3411552576379818
160,n04356056,1,0.5,7,0.0,0.0,0.7142857142857143,0.0,0.0,0.7142857142857143,0.02593814576724569,0.0,0.5669090411502378
163,n04379243,1,0.5,7,0.2857142857142857,0.2857142857142857,1.0,1.0,0.0,0.7142857142857143,0.3401307444670694,0.27779118506222017,0.9161269637636061
15,n01982650,1,0.5,6,0.16666666666666666,0.16666666666666666,0.16666666666666666,1.0,0.0,0.0,0.21819923483565715,0.21819923483565715,0.21819923483565715
108,n03535780,1,0.5,6,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.039577658356560165,0.0,0.15531293430672255
192,n07745940,1,0.5,6,0.16666666666666666,0.16666666666666666,0.16666666666666666,1.0,0.0,0.0,0.1718010815201975,0.1718010815201975,0.1718010815201975
82,n03110669,1,0.5,5,0.0,0.0,0.2,0.0,0.0,0.2,0.08108315249761902,0.0,0.15073509066212434
8,n01726692,1,0.5,4,0.75,0.75,0.75,1.0,0.0,0.0,0.6973145528555442,0.6299055438271859,0.6973145528555442
17,n02062744,1,0.5,4,0.25,0.25,0.5,1.0,0.0,0.25,0.21384761456159368,0.21384761456159368,0.3865378482693003
46,n02484322,1,0.5,4,0.75,0.75,0.75,1.0,0.0,0.0,0.6645632051047181,0.6645632051047181,0.6645632051047181
62,n02828884,1,0.5,4,0.0,0.0,0.25,0.0,0.0,0.25,0.15814704868355495,0.0,0.24057188883478461
118,n03764736,1,0.5,4,0.0,0.0,0.25,0.0,0.0,0.25,0.04126027312347378,0.0,0.3401750236224953
125,n03838899,1,0.5,4,0.0,0.0,0.25,0.0,0.0,0.25,0.04503596125661086,0.0,0.1774347723416359
179,n06874185,1,0.5,4,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.23649809142389294
16,n01990800,1,0.5,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.3329585365703884,0.3329585365703884,0.3329585365703884
41,n02419796,1,0.5,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.0,0.0,0.6279170984230077,0.6279170984230077,0.6279170984230077
68,n02883205,1,0.5,3,0.0,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.012242648014974164,0.0,0.41276414763497526
94,n03314780,1,0.5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.2675302573777056,0.0,0.2675302573777056
96,n03372029,1,0.5,3,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.02263091886101949,0.0,0.24918542590030549
122,n03797390,1,0.5,3,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.04207060133935586,0.0,0.3600114531466787
147,n04141076,1,0.5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04900070636174956
26,n02206856,1,0.5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.26483595918512154,0.0,0.07884566545521815
56,n02786058,1,0.5,2,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.6207294233007837
60,n02807133,1,0.5,2,0.0,0.0,1.0,0.0,0.0,1.0,0.20061372159126728,0.0,0.7966353381326177
69,n02892767,1,0.5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.14589043848703334,0.0,0.1568381134607694
90,n03211117,1,0.5,2,0.5,0.5,1.0,1.0,0.0,0.5,0.26280381520288815,0.26280381520288815,0.7431350261279037
91,n03249569,1,0.5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.016705675206677494,0.0,0.0
102,n03476991,1,0.5,2,0.0,0.0,1.0,0.0,0.0,1.0,0.04459826953091883,0.0,0.9313820899983917
107,n03513137,1,0.5,2,0.0,0.0,0.5,0.0,0.0,0.5,0.04537007137823769,0.0,0.46558062613869616
120,n03790512,1,0.5,2,0.0,0.0,0.5,0.0,0.0,0.5,0.15738766106765695,0.0,0.46252632268024263
134,n03991062,1,0.5,2,0.0,0.0,0.5,0.0,0.0,0.5,0.013784778579799883,0.0,0.3448119810970202
155,n04270147,1,0.5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.003409234018237885,0.0,0.0
167,n04468005,1,0.5,2,1.0,1.0,1.0,1.0,0.0,0.0,0.8967094600569884,0.8967094600569884,0.8967094600569884
177,n04591157,1,0.5,2,0.0,0.0,1.0,0.0,0.0,1.0,0.004585307445545011,0.0,0.8151979782049446
14,n01944390,1,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.29314411399086193,0.29314411399086193,0.29314411399086193
52,n02764044,1,0.5,1,0.0,0.0,1.0,0.0,0.0,1.0,0.17398972387322303,0.0,0.8898284764124957
57,n02787622,1,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.29747822640320526,0.0,0.0
59,n02802426,1,0.5,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8838805456805963
63,n02834778,1,0.5,1,1.0,1.0,1.0,1.0,0.0,0.0,0.9100209562325764,0.9100209562325764,0.9100209562325764
66,n02879718,1,0.5,1,0.0,0.0,1.0,0.0,0.0,1.0,0.4144636228596452,0.0,0.5882989444552366
73,n02970849,1,0.5,1,0.0,0.0,1.0,0.0,0.0,1.0,0.22255182027600198,0.0,0.6558999656736005
78,n03062245,1,0.5,1,0.0,0.0,1.0,0.0,0.0,1.0,0.26895446003063594,0.0,0.9295494537182882
80,n03085013,1,0.5,1,1.0,1.0,1.0,1.0,0.0,0.0,0.8085317158258537,0.8085317158258537,0.8085317158258537
89,n03207941,1,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.1535739436047825,0.0,0.0
92,n03255030,1,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.020803339053029068,0.0,0.020803339053029068
98,n03400231,1,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.3268485047909213,0.0,0.3268485047909213
101,n03467517,1,0.5,1,0.0,0.0,1.0,0.0,0.0,1.0,0.097011284270071,0.0,0.6964271613575521
114,n03710721,1,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.3240693789707395,0.0,0.0
119,n03770439,1,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,n03793489,1,0.5,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8833672309983575
129,n03928116,1,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.1417608150271207,0.0,0.0
131,n03950228,1,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.20422383103136887,0.0,0.0
139,n04026417,1,0.5,1,0.0,0.0,1.0,0.0,0.0,1.0,0.15826915509776346,0.0,0.8343937626631067
140,n04039381,1,0.5,1,0.0,0.0,1.0,0.0,0.0,1.0,0.04775273617802223,0.0,0.7077217520430487
141,n04070727,1,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.3339844028889861,0.0,0.34330532928144947
144,n04118538,1,0.5,1,0.0,0.0,1.0,0.0,0.0,1.0,0.02460230753936712,0.0,0.9745391137071484
154,n04256520,1,0.5,1,0.0,0.0,1.0,0.0,0.0,1.0,0.2863766320937469,0.0,0.975398909758613
159,n04336792,1,0.5,1,0.0,0.0,1.0,0.0,0.0,1.0,0.24523037370616269,0.0,0.5979653330150376
168,n04487394,1,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,n04536866,1,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.4715051729738517,0.0,0.0
176,n04557648,1,0.5,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8826718879947879
178,n04591713,1,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,n02437136,5,0.5,2,1.0,0.0,1.0,0.0,1.0,1.0,0.9406787482750099,0.0,0.9449309111053099
79,n03063338,5,0.5,2,1.0,0.0,1.0,0.0,1.0,1.0,0.5649726690226309,0.0,0.6193883961570208
102,n03476991,5,0.5,2,1.0,0.0,1.0,0.0,1.0,1.0,0.9313820899983917,0.0,0.9473655612437852
120,n03790512,5,0.5,2,1.0,0.0,1.0,0.0,1.0,1.0,0.8922383226115714,0.0,0.8922383226115714
30,n02317335,5,0.5,1,1.0,0.0,1.0,0.0,1.0,1.0,0.951988321134231,0.0,0.951988321134231
32,n02342885,5,0.5,1,1.0,0.0,0.0,0.0,1.0,0.0,0.9680067333129979,0.0,0.0
38,n02398521,5,0.5,1,1.0,0.0,1.0,0.0,1.0,1.0,0.9204278446919448,0.0,0.9204278446919448
52,n02764044,5,0.5,1,1.0,0.0,1.0,0.0,1.0,1.0,0.8898284764124957,0.0,0.8898284764124957
66,n02879718,5,0.5,1,1.0,0.0,1.0,0.0,1.0,1.0,0.5882989444552366,0.0,0.738955049914277
73,n02970849,5,0.5,1,1.0,0.0,1.0,0.0,1.0,1.0,0.5026248079951356,0.0,0.8895178600555251
78,n03062245,5,0.5,1,1.0,0.0,1.0,0.0,1.0,1.0,0.9295494537182882,0.0,0.9295494537182882
89,n03207941,5,0.5,1,1.0,0.0,0.0,0.0,1.0,0.0,0.5027352030652844,0.0,0.0
92,n03255030,5,0.5,1,1.0,0.0,1.0,0.0,1.0,1.0,0.8666303008278178,0.0,0.8666303008278178
95,n03337140,5,0.5,1,1.0,0.0,0.0,0.0,1.0,0.0,0.9722867411387086,0.0,0.0
131,n03950228,5,0.5,1,1.0,0.0,0.0,0.0,1.0,0.0,0.6709892388983273,0.0,0.0
139,n04026417,5,0.5,1,1.0,0.0,1.0,0.0,1.0,1.0,0.8343937626631067,0.0,0.9096251469412098
154,n04256520,5,0.5,1,1.0,0.0,1.0,0.0,1.0,1.0,0.975398909758613,0.0,0.975398909758613
84,n03128519,5,0.5,4,1.0,0.25,0.75,0.25,0.75,0.5,0.790053276656203,0.24404125596503884,0.6734979901216324
47,n02503517,5,0.5,11,0.7272727272727273,0.0,0.0,0.0,0.7272727272727273,0.0,0.563046183806799,0.0,0.0
16,n01990800,5,0.5,3,1.0,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666667,0.6666666666666667,0.9464154222838118,0.3329585365703884,0.9464154222838118
94,n03314780,5,0.5,3,0.6666666666666666,0.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.6642355532937255,0.2675302573777056,0.6642355532937255
157,n04330267,5,0.5,3,0.6666666666666666,0.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.467131626737711,0.0,0.5624889045829141
164,n04392985,5,0.5,3,0.6666666666666666,0.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.6431884163399101,0.0,0.3131970682762336
136,n04004767,5,0.5,5,0.6,0.0,0.0,0.0,0.6,0.0,0.5402291671225508,0.0,0.016768688934925738
67,n02880940,5,0.5,4,0.5,0.0,0.5,0.0,0.5,0.5,0.5887565592077282,0.11917803503388213,0.5878168850165099
12,n01882714,5,0.5,2,0.5,0.0,0.5,0.0,0.5,0.5,0.39250029451127766,0.0,0.31161280826483473
200,n07880968,5,0.5,2,0.5,0.0,0.5,0.0,0.5,0.5,0.47040012964779127,0.0,0.47040012964779127
58,n02799071,5,0.5,9,0.4444444444444444,0.0,0.0,0.0,0.4444444444444444,0.0,0.4253495787103027,0.0,0.0
142,n04074963,5,0.5,12,0.4166666666666667,0.0,0.4166666666666667,0.0,0.4166666666666667,0.4166666666666667,0.405197151392059,0.0,0.3943971453267476
186,n07714571,5,0.5,18,0.3333333333333333,0.0,0.2222222222222222,0.0,0.3333333333333333,0.2222222222222222,0.3479151009583296,0.0,0.20927141808611183
10,n01776313,5,0.5,3,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.4636933160628052,0.0,0.4667057802255281
68,n02883205,5,0.5,3,0.3333333333333333,0.0,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.21954770339736127,0.0,0.41276414763497526
122,n03797390,5,0.5,3,0.3333333333333333,0.0,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.36768249648390255,0.16225106705444664,0.6241934865150311
83,n03124170,5,0.5,8,0.625,0.375,0.375,0.6,0.25,0.0,0.5595840571055867,0.30379890774918183,0.30379890774918183
7,n01674464,5,0.5,4,1.0,0.75,1.0,0.75,0.25,0.25,0.9069064152518748,0.6827281262538459,0.9256605363172128
118,n03764736,5,0.5,4,0.5,0.25,0.5,0.5,0.25,0.25,0.5039196267364705,0.35278908736533415,0.4976933853017992
179,n06874185,5,0.5,4,0.25,0.0,0.5,0.0,0.25,0.5,0.20745904583235114,0.0,0.4439571372562441
82,n03110669,5,0.5,5,0.4,0.2,0.4,0.5,0.2,0.2,0.3447629613725554,0.15073509066212434,0.41418394208939624
183,n07695742,5,0.5,11,0.18181818181818182,0.0,0.45454545454545453,0.0,0.18181818181818182,0.45454545454545453,0.17110506895957964,0.0,0.4037581526970293
108,n03535780,5,0.5,6,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.1622573484228252,0.0,0.15531293430672255
160,n04356056,5,0.5,7,0.7142857142857143,0.5714285714285714,0.8571428571428571,0.7999999999999999,0.1428571428571429,0.2857142857142857,0.5827125381465965,0.4385623436599376,0.6857628591116631
54,n02769748,5,0.5,8,0.125,0.0,0.25,0.0,0.125,0.25,0.13920881634904972,0.0,0.19101260827873415
87,n03188531,5,0.5,11,0.09090909090909091,0.0,0.0,0.0,0.09090909090909091,0.0,0.15645279243388627,0.0,0.0
76,n03001627,5,0.5,13,0.6153846153846154,0.5384615384615384,0.7692307692307693,0.8749999999999999,0.07692307692307698,0.23076923076923084,0.594708511514384,0.5222766869653727,0.7379829280448649
4,n01503061,5,0.5,53,0.9245283018867925,0.9056603773584906,0.9433962264150944,0.9795918367346939,0.018867924528301883,0.037735849056603765,0.8515067647731734,0.8330432857420713,0.8666883223344557
19,n02084071,5,0.5,54,1.0,0.9814814814814815,1.0,0.9814814814814815,0.01851851851851849,0.01851851851851849,0.9249649347781274,0.907772816831521,0.9264312959496215
1,n00007846,5,0.5,122,0.6721311475409836,0.6639344262295082,0.7540983606557377,0.9878048780487805,0.008196721311475419,0.0901639344262295,0.6370951346170082,0.6237839604802948,0.6980557750466502
72,n02958343,5,0.5,30,0.7,0.7,0.8,1.0,0.0,0.10000000000000009,0.6281658710303906,0.6280770036733018,0.7127152178859002
171,n04530566,5,0.5,11,0.5454545454545454,0.5454545454545454,0.5454545454545454,1.0,0.0,0.0,0.5282698573428862,0.5233330313971327,0.5256146305883482
18,n02076196,5,0.5,10,0.2,0.2,0.4,1.0,0.0,0.2,0.22381683411177175,0.20387239514188354,0.3894059316072171
143,n04116512,5,0.5,10,0.0,0.0,0.0,0.0,0.0,0.0,0.02669918699314545,0.0,0.026322507988079547
39,n02402425,5,0.5,9,0.6666666666666666,0.6666666666666666,0.7777777777777778,1.0,0.0,0.11111111111111116,0.5603854130816046,0.5603854130816046,0.6391156102100722
111,n03636649,5,0.5,8,0.375,0.375,0.375,1.0,0.0,0.0,0.4015460602967056,0.3993958253757466,0.42662789818958696
29,n02274259,5,0.5,7,0.8571428571428571,0.8571428571428571,0.8571428571428571,1.0,0.0,0.0,0.7016783636578448,0.7016783636578448,0.7064081510517605
70,n02924116,5,0.5,7,0.42857142857142855,0.42857142857142855,0.8571428571428571,1.0,0.0,0.42857142857142855,0.43972153254888474,0.4282763134427133,0.7718426369155803
163,n04379243,5,0.5,7,0.7142857142857143,0.7142857142857143,1.0,1.0,0.0,0.2857142857142857,0.7374531821848983,0.6790928104638223,0.9161269637636061
15,n01982650,5,0.5,6,0.5,0.5,0.5,1.0,0.0,0.0,0.5143012546756757,0.5143012546756757,0.5143012546756757
